# Datetime (UTC)	T (°C)	P (hPa)	Humidity (%)
2020-07-19T09:30:00	25.2	1011.0	41.6
2020-07-19T09:40:00	25.4	1011.0	41.4
2020-07-19T09:50:00	25.6	1011.0	41.7
2020-07-19T10:00:00	25.6	1011.0	42.9
2020-07-19T10:10:00	25.9	1011.0	41.5
2020-07-19T10:20:00	25.0	1011.0	44.0
2020-07-19T10:30:00	25.4	1010.9	44.3
2020-07-19T10:40:00	25.4	1010.9	41.8
2020-07-19T10:50:00	25.6	1010.9	41.0
2020-07-19T11:00:00	25.9	1010.8	39.1
2020-07-19T11:10:00	25.8	1010.6	38.9
2020-07-19T11:20:00	26.0	1010.6	37.0
2020-07-19T11:30:00	25.9	1010.6	37.2
2020-07-19T11:40:00	26.2	1010.6	37.3
2020-07-19T11:50:00	26.3	1010.6	35.3
2020-07-19T12:00:00	26.0	1010.6	35.3
2020-07-19T12:10:00	26.9	1010.5	34.4
2020-07-19T12:20:00	27.0	1010.3	34.0
2020-07-19T12:30:00	26.8	1010.2	33.7
2020-07-19T12:40:00	26.6	1010.2	33.4
2020-07-19T12:50:00	27.1	1010.2	30.7
2020-07-19T13:00:00	26.8	1010.1	32.1
2020-07-19T13:10:00	26.7	1009.9	30.5
2020-07-19T13:20:00	26.8	1009.8	34.5
2020-07-19T13:30:00	27.0	1009.8	34.7
2020-07-19T13:40:00	27.2	1009.7	32.7
2020-07-19T13:50:00	27.5	1009.5	32.1
2020-07-19T14:00:00	27.3	1009.4	29.7
2020-07-19T14:10:00	27.3	1009.4	31.2
2020-07-19T14:20:00	26.8	1009.4	32.7
2020-07-19T14:30:00	26.6	1009.4	35.7
2020-07-19T14:40:00	27.1	1009.3	36.3
2020-07-19T14:50:00	26.5	1009.3	40.0
2020-07-19T15:00:00	26.0	1009.3	45.2
2020-07-19T15:10:00	25.4	1009.1	46.9
2020-07-19T15:20:00	25.1	1009.0	49.0
2020-07-19T15:30:00	25.5	1009.0	49.4
2020-07-19T15:40:00	25.6	1009.0	50.0
2020-07-19T15:50:00	25.9	1009.0	49.5
2020-07-19T16:00:00	25.7	1008.9	48.5
2020-07-19T16:10:00	25.3	1008.9	49.6
2020-07-19T16:20:00	25.1	1008.9	51.8
2020-07-19T16:30:00	24.8	1008.7	52.2
2020-07-19T16:40:00	24.4	1008.9	53.5
2020-07-19T16:50:00	24.1	1008.9	54.7
2020-07-19T17:00:00	23.8	1009.0	54.0
2020-07-19T17:10:00	23.5	1009.0	55.0
2020-07-19T17:20:00	23.3	1009.0	55.5
2020-07-19T17:30:00	22.9	1009.0	56.5
2020-07-19T17:40:00	22.7	1009.0	57.1
2020-07-19T17:50:00	22.5	1009.0	57.4
2020-07-19T18:00:00	22.3	1009.0	58.4
2020-07-19T18:10:00	22.1	1009.1	59.4
2020-07-19T18:20:00	22.0	1009.0	59.6
2020-07-19T18:30:00	22.0	1009.0	60.0
2020-07-19T18:40:00	21.6	1009.0	61.3
2020-07-19T18:50:00	21.5	1009.0	62.3
2020-07-19T19:00:00	21.2	1009.0	63.5
2020-07-19T19:10:00	20.6	1009.0	65.9
2020-07-19T19:20:00	20.1	1009.0	68.7
2020-07-19T19:30:00	19.7	1009.0	69.8
2020-07-19T19:40:00	19.9	1009.0	69.4
2020-07-19T19:50:00	19.8	1008.9	69.1
2020-07-19T20:00:00	19.8	1008.9	69.4
2020-07-19T20:10:00	19.9	1008.9	68.4
2020-07-19T20:20:00	19.7	1008.6	68.9
2020-07-19T20:30:00	19.6	1008.6	70.6
2020-07-19T20:40:00	19.0	1008.6	73.1
2020-07-19T20:50:00	18.8	1008.6	73.9
2020-07-19T21:00:00	18.5	1008.6	75.2
2020-07-19T21:10:00	18.6	1008.6	74.9
2020-07-19T21:20:00	18.3	1008.6	75.5
2020-07-19T21:30:00	18.1	1008.6	75.3
2020-07-19T21:40:00	17.9	1008.6	76.8
2020-07-19T21:50:00	17.6	1008.6	78.7
2020-07-19T22:00:00	17.3	1008.6	80.0
2020-07-19T22:10:00	17.2	1008.6	80.6
2020-07-19T22:20:00	17.2	1008.6	79.9
2020-07-19T22:30:00	17.3	1008.6	79.2
2020-07-19T22:40:00	17.2	1008.5	79.1
2020-07-19T22:50:00	17.2	1008.3	78.9
2020-07-19T23:00:00	17.0	1008.3	80.1
2020-07-19T23:10:00	16.7	1008.3	81.7
2020-07-19T23:20:00	16.7	1008.3	81.5
2020-07-19T23:30:00	16.8	1008.2	80.4
2020-07-19T23:40:00	17.1	1008.2	78.8
2020-07-19T23:50:00	17.2	1008.2	77.9
2020-07-20T00:00:00	16.9	1008.1	79.5
2020-07-20T00:10:00	16.5	1008.1	81.5
2020-07-20T00:20:00	16.8	1008.1	80.0
2020-07-20T00:30:00	17.0	1007.9	78.9
2020-07-20T00:40:00	16.7	1007.9	80.6
2020-07-20T00:50:00	16.6	1007.8	81.0
2020-07-20T01:00:00	16.5	1007.8	81.2
2020-07-20T01:10:00	16.4	1007.8	81.5
2020-07-20T01:20:00	16.1	1007.7	82.9
2020-07-20T01:30:00	15.7	1007.7	84.8
2020-07-20T01:40:00	15.5	1007.8	85.3
2020-07-20T01:50:00	15.6	1007.8	84.8
2020-07-20T02:00:00	15.8	1007.7	83.8
2020-07-20T02:10:00	16.0	1007.7	82.6
2020-07-20T02:20:00	16.0	1007.7	82.7
2020-07-20T02:30:00	16.1	1007.7	82.5
2020-07-20T02:40:00	16.2	1007.6	82.4
2020-07-20T02:50:00	16.4	1007.5	81.7
2020-07-20T03:00:00	16.6	1007.4	81.2
2020-07-20T03:10:00	16.4	1007.5	82.1
2020-07-20T03:20:00	16.2	1007.4	82.8
2020-07-20T03:30:00	16.3	1007.4	82.7
2020-07-20T03:40:00	16.5	1007.4	81.4
2020-07-20T03:50:00	16.7	1007.3	80.3
2020-07-20T04:00:00	17.1	1007.1	79.5
2020-07-20T04:10:00	17.4	1007.1	77.4
2020-07-20T04:20:00	17.5	1007.1	77.8
2020-07-20T04:30:00	17.7	1007.1	77.1
2020-07-20T04:40:00	18.1	1007.1	77.6
2020-07-20T04:50:00	18.4	1007.0	76.5
2020-07-20T05:00:00	18.9	1007.0	76.3
2020-07-20T05:10:00	19.0	1006.9	74.9
2020-07-20T05:20:00	19.2	1006.7	73.9
2020-07-20T05:30:00	19.6	1006.7	73.2
2020-07-20T05:40:00	19.8	1006.7	73.2
2020-07-20T05:50:00	20.3	1006.6	72.5
2020-07-20T06:00:00	20.8	1006.6	71.7
2020-07-20T06:10:00	21.2	1006.6	70.4
2020-07-20T06:20:00	21.7	1006.6	68.8
2020-07-20T06:30:00	21.9	1006.5	68.2
2020-07-20T06:40:00	21.9	1006.5	69.3
2020-07-20T06:50:00	22.2	1006.5	69.1
2020-07-20T07:00:00	22.5	1006.5	65.9
2020-07-20T07:10:00	22.6	1006.5	67.6
2020-07-20T07:20:00	22.9	1006.5	65.4
2020-07-20T07:30:00	23.1	1006.3	63.6
2020-07-20T07:40:00	23.3	1006.3	63.0
2020-07-20T07:50:00	22.9	1006.3	63.3
2020-07-20T08:00:00	23.0	1006.3	64.9
2020-07-20T08:10:00	23.1	1006.3	63.5
2020-07-20T08:20:00	23.2	1006.3	64.0
2020-07-20T08:30:00	23.1	1006.3	63.0
2020-07-20T08:40:00	23.2	1006.3	63.8
2020-07-20T08:50:00	23.1	1006.3	66.4
2020-07-20T09:00:00	23.6	1006.3	63.1
2020-07-20T09:10:00	23.5	1006.2	64.3
2020-07-20T09:20:00	23.4	1006.2	66.8
2020-07-20T09:30:00	23.6	1006.2	65.4
2020-07-20T09:40:00	23.7	1006.2	64.1
2020-07-20T09:50:00	23.9	1006.1	63.4
2020-07-20T10:00:00	23.8	1005.8	61.9
2020-07-20T10:10:00	24.2	1005.8	60.6
2020-07-20T10:20:00	24.0	1005.8	59.6
2020-07-20T10:30:00	24.2	1005.8	58.1
2020-07-20T10:40:00	24.3	1005.8	59.0
2020-07-20T10:50:00	24.2	1005.7	58.2
2020-07-20T11:00:00	24.1	1005.5	56.5
2020-07-20T11:10:00	24.6	1005.4	53.9
2020-07-20T11:20:00	25.3	1005.4	52.2
2020-07-20T11:30:00	26.3	1005.3	45.1
2020-07-20T11:40:00	25.7	1005.3	46.7
2020-07-20T11:50:00	25.3	1005.1	46.0
2020-07-20T12:00:00	26.2	1005.1	45.3
2020-07-20T12:10:00	26.2	1005.0	45.0
2020-07-20T12:20:00	26.9	1005.0	41.8
2020-07-20T12:30:00	26.8	1005.0	39.4
2020-07-20T12:40:00	26.0	1004.9	39.2
2020-07-20T12:50:00	27.0	1004.7	39.6
2020-07-20T13:00:00	27.0	1004.6	38.6
2020-07-20T13:10:00	27.5	1004.6	38.3
2020-07-20T13:20:00	27.2	1004.5	37.4
2020-07-20T13:30:00	27.7	1004.5	37.8
2020-07-20T13:40:00	26.5	1004.3	41.4
2020-07-20T13:50:00	26.4	1004.3	43.2
2020-07-20T14:00:00	26.4	1004.3	43.1
2020-07-20T14:10:00	26.2	1004.6	45.7
2020-07-20T14:20:00	24.8	1004.7	52.5
2020-07-20T14:30:00	24.1	1004.9	53.7
2020-07-20T14:40:00	20.8	1004.7	58.2
2020-07-20T14:50:00	20.3	1005.0	60.6
2020-07-20T15:00:00	19.5	1004.9	70.5
2020-07-20T15:10:00	19.3	1004.6	70.4
2020-07-20T15:20:00	19.2	1004.6	71.8
2020-07-20T15:30:00	19.4	1004.3	69.9
2020-07-20T15:40:00	19.8	1004.2	65.7
2020-07-20T15:50:00	20.6	1004.2	60.5
2020-07-20T16:00:00	20.7	1004.2	60.6
2020-07-20T16:10:00	20.9	1004.1	62.9
2020-07-20T16:20:00	21.2	1004.1	69.6
2020-07-20T16:30:00	20.8	1004.1	74.0
2020-07-20T16:40:00	20.8	1004.2	73.0
2020-07-20T16:50:00	20.4	1004.2	69.0
2020-07-20T17:00:00	20.8	1004.2	65.6
2020-07-20T17:10:00	21.4	1004.2	64.8
2020-07-20T17:20:00	21.4	1004.2	66.5
2020-07-20T17:30:00	21.4	1004.1	67.2
2020-07-20T17:40:00	21.3	1004.1	69.5
2020-07-20T17:50:00	20.7	1003.9	71.8
2020-07-20T18:00:00	20.3	1003.9	73.0
2020-07-20T18:10:00	19.8	1003.9	75.3
2020-07-20T18:20:00	19.6	1003.8	75.4
2020-07-20T18:30:00	19.2	1003.8	76.1
2020-07-20T18:40:00	18.9	1003.8	77.7
2020-07-20T18:50:00	18.3	1003.7	80.1
2020-07-20T19:00:00	18.2	1003.5	80.4
2020-07-20T19:10:00	18.2	1003.5	80.2
2020-07-20T19:20:00	17.9	1003.5	81.1
2020-07-20T19:30:00	17.6	1003.4	82.5
2020-07-20T19:40:00	17.2	1003.4	83.8
2020-07-20T19:50:00	17.0	1003.4	84.3
2020-07-20T20:00:00	16.8	1003.4	85.1
2020-07-20T20:10:00	16.7	1003.4	86.1
2020-07-20T20:20:00	16.3	1003.4	86.8
2020-07-20T20:30:00	16.3	1003.3	86.4
2020-07-20T20:40:00	16.0	1003.3	87.8
2020-07-20T20:50:00	15.9	1003.3	87.8
2020-07-20T21:00:00	15.9	1003.3	88.3
2020-07-20T21:10:00	16.1	1003.1	87.4
2020-07-20T21:20:00	15.7	1003.1	87.1
2020-07-20T21:30:00	15.3	1003.0	88.2
2020-07-20T21:40:00	15.3	1003.0	88.7
2020-07-20T21:50:00	15.3	1002.9	88.8
2020-07-20T22:00:00	15.2	1002.9	88.5
2020-07-20T22:10:00	15.1	1002.7	89.6
2020-07-20T22:20:00	15.1	1002.9	89.3
2020-07-20T22:30:00	15.0	1002.9	89.6
2020-07-20T22:40:00	14.8	1003.0	89.6
2020-07-20T22:50:00	14.9	1002.7	90.0
2020-07-20T23:00:00	14.9	1002.9	89.6
2020-07-20T23:10:00	14.6	1002.8	89.5
2020-07-20T23:20:00	14.7	1002.7	89.5
2020-07-20T23:30:00	14.4	1002.7	89.5
2020-07-20T23:40:00	14.3	1002.7	89.7
2020-07-20T23:50:00	14.0	1002.7	90.0
2020-07-21T00:00:00	13.9	1002.6	90.7
2020-07-21T00:10:00	14.1	1002.5	91.1
2020-07-21T00:20:00	14.1	1002.3	90.9
2020-07-21T00:30:00	14.1	1002.3	90.8
2020-07-21T00:40:00	14.0	1002.3	90.1
2020-07-21T00:50:00	13.9	1002.3	90.3
2020-07-21T01:00:00	14.1	1002.2	90.0
2020-07-21T01:10:00	13.9	1002.2	89.8
2020-07-21T01:20:00	13.8	1002.2	90.0
2020-07-21T01:30:00	14.0	1001.9	90.2
2020-07-21T01:40:00	14.0	1001.9	89.6
2020-07-21T01:50:00	13.7	1001.9	89.3
2020-07-21T02:00:00	13.8	1001.9	90.4
2020-07-21T02:10:00	14.2	1001.9	90.8
2020-07-21T02:20:00	14.0	1001.8	89.8
2020-07-21T02:30:00	13.8	1001.8	89.9
2020-07-21T02:40:00	14.1	1001.7	90.8
2020-07-21T02:50:00	14.1	1001.7	90.0
2020-07-21T03:00:00	14.0	1001.5	89.6
2020-07-21T03:10:00	14.5	1001.4	90.4
2020-07-21T03:20:00	14.6	1001.4	89.3
2020-07-21T03:30:00	14.9	1001.4	89.5
2020-07-21T03:40:00	14.9	1001.4	88.8
2020-07-21T03:50:00	14.9	1001.3	88.8
2020-07-21T04:00:00	15.3	1001.1	88.9
2020-07-21T04:10:00	15.5	1001.1	88.6
2020-07-21T04:20:00	15.6	1001.1	86.8
2020-07-21T04:30:00	15.5	1001.0	84.7
2020-07-21T04:40:00	16.5	1001.0	84.6
2020-07-21T04:50:00	17.2	1001.0	80.4
2020-07-21T05:00:00	17.8	1001.0	79.4
2020-07-21T05:10:00	18.2	1001.0	78.2
2020-07-21T05:20:00	19.1	1001.0	76.2
2020-07-21T05:30:00	18.5	1001.0	78.0
2020-07-21T05:40:00	19.6	1001.0	74.6
2020-07-21T05:50:00	20.2	1000.9	73.2
2020-07-21T06:00:00	20.5	1000.7	70.8
2020-07-21T06:10:00	20.9	1000.7	70.9
2020-07-21T06:20:00	21.2	1000.6	70.9
2020-07-21T06:20:00	21.0	1000.6	71.0
2020-07-21T06:30:00	21.5	1000.6	71.0
2020-07-21T06:40:00	21.7	1000.6	69.4
2020-07-21T06:50:00	21.8	1000.6	70.8
2020-07-21T07:00:00	22.0	1000.5	66.1
2020-07-21T07:10:00	22.1	1000.5	66.2
2020-07-21T07:20:00	22.2	1000.5	63.3
2020-07-21T07:30:00	22.9	1000.5	62.3
2020-07-21T07:40:00	22.8	1000.3	58.8
2020-07-21T07:50:00	23.0	1000.2	56.0
2020-07-21T08:00:00	24.0	1000.2	54.2
2020-07-21T08:10:00	23.9	1000.1	55.0
2020-07-21T08:20:00	24.0	999.9	53.6
2020-07-21T08:30:00	24.0	999.8	51.5
2020-07-21T08:40:00	24.5	999.8	48.4
2020-07-21T08:50:00	25.2	999.8	47.9
2020-07-21T09:00:00	24.9	999.7	46.4
2020-07-21T09:10:00	24.6	999.4	46.2
2020-07-21T09:20:00	24.4	999.4	45.7
2020-07-21T09:30:00	24.0	999.4	45.7
2020-07-21T09:40:00	24.4	999.4	46.9
2020-07-21T09:50:00	24.4	999.3	48.6
2020-07-21T10:00:00	24.5	999.3	50.0
2020-07-21T10:10:00	24.6	999.0	50.0
2020-07-21T10:20:00	24.2	999.0	50.1
2020-07-21T10:30:00	24.0	999.1	50.1
2020-07-21T10:40:00	24.1	999.0	49.3
2020-07-21T10:50:00	23.6	999.1	53.7
2020-07-21T11:00:00	23.0	999.1	55.7
2020-07-21T11:10:00	22.9	999.4	57.4
2020-07-21T11:20:00	22.2	999.4	58.2
2020-07-21T11:30:00	21.9	999.4	57.7
2020-07-21T11:40:00	21.2	999.4	57.2
2020-07-21T11:50:00	21.0	999.1	56.8
2020-07-21T12:00:00	21.0	999.0	57.0
2020-07-21T12:10:00	21.2	999.1	59.1
2020-07-21T12:20:00	21.1	999.4	60.0
2020-07-21T12:30:00	21.2	999.4	59.6
2020-07-21T12:40:00	21.3	999.1	58.4
2020-07-21T12:50:00	21.5	999.3	58.1
2020-07-21T13:00:00	21.6	999.3	59.5
2020-07-21T13:10:00	21.6	999.1	61.1
2020-07-21T13:20:00	21.6	999.0	58.2
2020-07-21T13:30:00	21.3	999.0	60.8
2020-07-21T13:40:00	21.4	999.0	62.2
2020-07-21T13:50:00	21.4	999.0	63.2
2020-07-21T14:00:00	21.1	998.8	64.1
2020-07-21T14:10:00	21.2	998.8	64.0
2020-07-21T14:20:00	21.2	998.7	64.5
2020-07-21T14:30:00	21.6	998.6	63.6
2020-07-21T14:40:00	21.6	998.5	62.2
2020-07-21T14:50:00	21.7	998.3	63.1
2020-07-21T15:00:00	21.7	998.2	62.7
2020-07-21T15:10:00	21.6	998.2	63.7
2020-07-21T15:20:00	21.7	998.2	63.5
2020-07-21T15:30:00	21.7	998.2	63.8
2020-07-21T15:40:00	21.3	998.2	64.2
2020-07-21T15:50:00	21.2	998.1	66.1
2020-07-21T16:00:00	21.5	998.1	65.7
2020-07-21T16:10:00	21.7	998.1	62.5
2020-07-21T16:20:00	22.0	998.0	60.8
2020-07-21T16:30:00	22.2	997.9	62.9
2020-07-21T16:40:00	22.3	997.9	60.6
2020-07-21T16:50:00	22.4	997.8	60.4
2020-07-21T17:00:00	22.3	997.8	61.4
2020-07-21T17:10:00	22.5	997.7	61.3
2020-07-21T17:20:00	22.3	997.4	60.7
2020-07-21T17:30:00	22.1	997.4	60.8
2020-07-21T17:40:00	22.0	997.4	62.4
2020-07-21T17:50:00	22.1	997.4	63.5
2020-07-21T18:00:00	21.8	997.4	64.2
2020-07-21T18:10:00	21.9	997.3	64.3
2020-07-21T18:20:00	21.2	997.3	66.1
2020-07-21T18:30:00	20.9	997.3	67.6
2020-07-21T18:40:00	20.2	997.1	69.7
2020-07-21T18:50:00	19.9	997.1	70.9
2020-07-21T19:00:00	19.6	997.1	72.3
2020-07-21T19:10:00	19.3	997.1	73.4
2020-07-21T19:20:00	19.0	997.3	73.7
2020-07-21T19:30:00	18.7	997.1	71.9
2020-07-21T19:40:00	18.5	997.1	73.1
2020-07-21T19:50:00	18.3	997.0	73.2
2020-07-21T20:00:00	17.9	997.0	72.0
2020-07-21T20:10:00	17.8	997.0	72.1
2020-07-21T20:20:00	17.6	997.0	72.7
2020-07-21T20:30:00	17.4	996.9	73.0
2020-07-21T20:40:00	17.2	996.7	73.4
2020-07-21T20:50:00	17.1	996.7	74.0
2020-07-21T21:00:00	16.9	996.7	75.0
2020-07-21T21:10:00	16.6	996.6	76.5
2020-07-21T21:20:00	16.4	996.6	77.6
2020-07-21T21:30:00	16.2	996.6	78.2
2020-07-21T21:40:00	16.0	996.3	79.1
2020-07-21T21:50:00	15.9	996.2	80.8
2020-07-21T22:00:00	15.9	996.2	81.7
2020-07-21T22:10:00	15.8	996.2	82.2
2020-07-21T22:20:00	15.6	996.1	82.6
2020-07-21T22:30:00	15.4	995.9	82.4
2020-07-21T22:40:00	14.8	995.8	86.2
2020-07-21T22:50:00	14.9	995.8	86.0
2020-07-21T23:00:00	15.0	995.9	85.7
2020-07-21T23:10:00	15.0	995.8	85.8
2020-07-21T23:20:00	15.1	995.8	87.0
2020-07-21T23:30:00	15.1	995.7	84.5
2020-07-21T23:40:00	14.7	995.5	88.1
2020-07-21T23:50:00	14.7	995.4	88.1
2020-07-22T00:00:00	14.9	995.4	88.7
2020-07-22T00:10:00	15.0	995.3	87.0
2020-07-22T00:20:00	15.1	995.1	88.5
2020-07-22T00:30:00	15.2	995.0	87.4
2020-07-22T00:40:00	15.0	995.0	88.3
2020-07-22T00:50:00	15.0	994.9	87.4
2020-07-22T01:00:00	14.9	994.7	87.8
2020-07-22T01:10:00	14.8	994.6	86.3
2020-07-22T01:20:00	14.6	994.6	88.7
2020-07-22T01:30:00	14.5	994.6	88.2
2020-07-22T01:40:00	14.7	994.5	89.4
2020-07-22T01:50:00	14.9	994.3	89.9
2020-07-22T02:00:00	15.0	994.3	89.6
2020-07-22T02:10:00	15.0	994.2	89.3
2020-07-22T02:20:00	15.0	994.1	88.3
2020-07-22T02:30:00	15.1	993.9	88.8
2020-07-22T02:40:00	15.1	993.8	88.3
2020-07-22T02:50:00	15.2	993.8	87.4
2020-07-22T03:00:00	15.2	993.8	87.5
2020-07-22T03:10:00	15.3	993.8	87.8
2020-07-22T03:20:00	15.3	993.7	87.4
2020-07-22T03:30:00	15.4	993.5	86.8
2020-07-22T03:40:00	15.5	993.4	86.2
2020-07-22T03:50:00	15.6	993.4	85.8
2020-07-22T04:00:00	15.6	993.3	85.6
2020-07-22T04:10:00	15.8	993.1	84.9
2020-07-22T04:20:00	15.8	993.0	84.5
2020-07-22T04:30:00	15.8	992.9	84.4
2020-07-22T04:40:00	15.9	992.7	84.5
2020-07-22T04:50:00	16.0	992.7	84.4
2020-07-22T05:00:00	16.1	992.7	84.0
2020-07-22T05:10:00	16.3	992.7	83.2
2020-07-22T05:20:00	16.1	992.7	83.1
2020-07-22T05:30:00	16.1	992.6	83.0
2020-07-22T05:40:00	16.3	992.5	82.6
2020-07-22T05:50:00	16.3	992.2	82.1
2020-07-22T06:00:00	16.5	992.2	81.6
2020-07-22T06:10:00	16.4	992.2	82.8
2020-07-22T06:20:00	16.4	992.2	82.5
2020-07-22T06:30:00	16.5	992.1	82.7
2020-07-22T06:40:00	16.5	991.9	83.6
2020-07-22T06:50:00	16.5	991.9	86.8
2020-07-22T07:00:00	16.3	992.1	86.8
2020-07-22T07:10:00	16.2	991.9	88.1
2020-07-22T07:20:00	16.3	991.9	88.7
2020-07-22T07:30:00	16.3	991.8	88.7
2020-07-22T07:40:00	16.4	991.8	88.5
2020-07-22T07:50:00	16.5	991.8	88.9
2020-07-22T08:00:00	16.2	991.8	89.2
2020-07-22T08:10:00	16.2	991.8	90.4
2020-07-22T08:20:00	16.1	991.8	90.8
2020-07-22T08:30:00	16.0	991.8	90.9
2020-07-22T08:40:00	16.1	991.8	91.0
2020-07-22T08:50:00	16.2	991.8	90.9
2020-07-22T09:00:00	16.2	991.8	90.6
2020-07-22T09:10:00	16.2	991.9	90.1
2020-07-22T09:20:00	16.0	991.9	89.2
2020-07-22T09:30:00	15.8	992.3	89.2
2020-07-22T09:40:00	15.7	992.2	88.8
2020-07-22T09:50:00	15.6	992.3	89.3
2020-07-22T10:00:00	15.6	992.2	88.3
2020-07-22T10:10:00	15.6	992.2	88.7
2020-07-22T10:20:00	15.7	992.2	89.0
2020-07-22T10:30:00	15.8	992.2	88.6
2020-07-22T10:40:00	15.8	992.1	88.7
2020-07-22T10:50:00	16.0	992.0	89.4
2020-07-22T11:00:00	16.2	991.9	89.7
2020-07-22T11:10:00	16.1	991.8	89.7
2020-07-22T11:20:00	16.1	991.8	90.0
2020-07-22T11:30:00	16.1	991.8	90.3
2020-07-22T11:40:00	16.2	991.8	90.2
2020-07-22T11:50:00	16.3	991.8	90.2
2020-07-22T12:00:00	16.3	991.8	89.5
2020-07-22T12:10:00	16.4	991.9	89.5
2020-07-22T12:20:00	16.4	991.8	89.1
2020-07-22T12:30:00	16.5	991.8	88.0
2020-07-22T12:40:00	16.4	991.8	87.2
2020-07-22T12:50:00	16.4	991.8	87.9
2020-07-22T13:00:00	16.4	991.8	87.8
2020-07-22T13:10:00	16.4	991.9	87.3
2020-07-22T13:20:00	16.5	992.2	85.8
2020-07-22T13:30:00	16.4	992.1	85.9
2020-07-22T13:40:00	15.8	991.9	86.2
2020-07-22T13:50:00	15.7	991.9	87.2
2020-07-22T14:00:00	15.7	992.2	88.9
2020-07-22T14:10:00	15.9	992.2	89.0
2020-07-22T14:20:00	16.0	992.2	85.9
2020-07-22T14:30:00	16.1	992.2	85.2
2020-07-22T14:40:00	16.2	992.1	82.9
2020-07-22T14:50:00	16.2	992.2	84.7
2020-07-22T15:00:00	16.3	992.2	83.8
2020-07-22T15:10:00	16.2	992.2	80.1
2020-07-22T15:20:00	16.4	992.2	79.1
2020-07-22T15:30:00	16.4	992.2	76.8
2020-07-22T15:40:00	16.5	992.2	79.6
2020-07-22T15:50:00	16.6	992.2	76.8
2020-07-22T16:00:00	16.7	992.2	81.0
2020-07-22T16:10:00	16.6	992.2	82.7
2020-07-22T16:20:00	16.6	992.2	82.6
2020-07-22T16:30:00	16.7	992.2	82.8
2020-07-22T16:40:00	16.6	992.2	83.7
2020-07-22T16:50:00	16.5	992.1	82.5
2020-07-22T17:00:00	16.4	992.2	82.2
2020-07-22T17:10:00	16.4	992.2	81.0
2020-07-22T17:20:00	16.2	992.2	84.3
2020-07-22T17:30:00	16.0	992.2	84.7
2020-07-22T17:40:00	16.0	992.2	84.4
2020-07-22T17:50:00	16.0	992.2	83.4
2020-07-22T18:00:00	16.0	992.2	84.6
2020-07-22T18:10:00	15.9	992.2	81.6
2020-07-22T18:20:00	15.9	992.5	81.7
2020-07-22T18:30:00	15.7	992.3	79.0
2020-07-22T18:40:00	15.5	992.5	81.3
2020-07-22T18:50:00	15.3	992.5	81.5
2020-07-22T19:00:00	15.2	992.5	81.2
2020-07-22T19:10:00	15.0	992.5	80.9
2020-07-22T19:20:00	14.8	992.6	81.7
2020-07-22T19:30:00	14.7	992.6	82.3
2020-07-22T19:40:00	14.7	992.6	75.9
2020-07-22T19:50:00	14.5	992.6	74.4
2020-07-22T20:00:00	14.5	992.6	71.9
2020-07-22T20:10:00	14.5	992.6	70.5
2020-07-22T20:20:00	14.4	992.7	69.9
2020-07-22T20:30:00	14.3	992.7	69.8
2020-07-22T20:40:00	14.1	992.7	68.3
2020-07-22T20:50:00	14.0	992.7	67.8
2020-07-22T21:00:00	14.0	992.9	67.2
2020-07-22T21:10:00	13.8	992.9	67.3
2020-07-22T21:20:00	13.7	992.9	67.1
2020-07-22T21:30:00	13.2	993.0	70.7
2020-07-22T21:40:00	12.9	993.0	72.9
2020-07-22T21:50:00	12.5	993.0	75.6
2020-07-22T22:00:00	12.3	993.0	75.9
2020-07-22T22:10:00	12.0	993.0	76.7
2020-07-22T22:20:00	12.0	993.0	77.2
2020-07-22T22:30:00	11.8	993.0	78.6
2020-07-22T22:40:00	11.5	992.9	79.7
2020-07-22T22:50:00	11.4	992.7	79.7
2020-07-22T23:00:00	11.2	992.7	80.2
2020-07-22T23:10:00	11.1	992.7	80.7
2020-07-22T23:20:00	10.9	992.7	82.2
2020-07-22T23:30:00	10.8	992.9	82.2
2020-07-22T23:40:00	10.7	992.7	83.1
2020-07-22T23:50:00	10.6	992.7	83.6
2020-07-23T00:00:00	10.6	992.9	84.1
2020-07-23T00:10:00	10.7	992.9	83.9
2020-07-23T00:20:00	11.0	992.7	83.0
2020-07-23T00:30:00	11.1	992.7	82.4
2020-07-23T00:40:00	11.2	992.7	82.2
2020-07-23T00:50:00	11.3	992.7	81.9
2020-07-23T01:00:00	11.4	992.7	81.2
2020-07-23T01:10:00	11.5	992.7	81.4
2020-07-23T01:20:00	11.5	992.7	81.6
2020-07-23T01:30:00	11.6	992.7	80.7
2020-07-23T01:40:00	11.6	992.7	80.8
2020-07-23T01:50:00	11.7	992.6	81.2
2020-07-23T02:00:00	11.7	992.6	81.7
2020-07-23T02:10:00	11.8	992.6	80.4
2020-07-23T02:20:00	11.8	992.6	80.9
2020-07-23T02:30:00	11.8	992.6	81.3
2020-07-23T02:40:00	11.8	992.6	81.7
2020-07-23T02:50:00	11.8	992.6	81.3
2020-07-23T03:00:00	12.1	992.6	80.6
2020-07-23T03:10:00	12.4	992.6	79.5
2020-07-23T03:20:00	12.6	992.6	78.4
2020-07-23T03:30:00	12.8	992.6	78.3
2020-07-23T03:40:00	13.0	992.6	78.5
2020-07-23T03:50:00	13.0	992.6	77.5
2020-07-23T04:00:00	13.0	992.6	77.8
2020-07-23T04:10:00	13.0	992.5	76.6
2020-07-23T04:20:00	13.1	992.6	76.9
